시설번호,시설유형코드,시도명,시군구명,시군구코드,소재지도로명주소,소재지지번주소,위도,경도,상세위치,안전센터명,보호틀유무,사용가능여부,설치연도,배관깊이,출수압력,배관지름,관할소방서명,관할소방서전화번호,데이터기준일자,행정동
강남-역삼-003032,2,서울특별시,강남구,11680,서울특별시 강남구 테헤란로 133 ,서울특별시 강남구 역삼동 647-14 ,37.4998382351111,127.033367211111,미레에셋타워,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003033,2,서울특별시,강남구,11680,서울특별시 강남구 테헤란로 123 ,서울특별시 강남구 역삼동 648-23 ,37.4992778971111,127.031626311111,경희빌딩,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003034,1,서울특별시,강남구,11680,서울특별시 강남구 언주로93길 20 보현재 한정식,서울특별시 강남구 역삼동 673-39 보현재 한정식,37.5034110931111,127.040411971111,동국제약,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003035,1,서울특별시,강남구,11680,서울특별시 강남구 논현로105길 79 역삼동615-4,서울특별시 강남구 역삼동 615-20 역삼동615-4,37.5044535351111,127.027782711111,선경3차아파트,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003036,1,서울특별시,강남구,11680,서울특별시 강남구 봉은사로16길 23 역삼동S빌딩,서울특별시 강남구 역삼동 614-9 역삼동S빌딩,37.5047531061111,127.029393411111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003037,1,서울특별시,강남구,11680,서울특별시 강남구 봉은사로30길 69 청학루,서울특별시 강남구 역삼동 669-7 청학루,37.5029714671111,127.036871451111,충현교회유치부,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003038,1,서울특별시,강남구,11680,서울특별시 강남구 테헤란로39길 62 장위동유성집참숯구이,서울특별시 강남구 역삼동 662-4 장위동유성집참숯구이,37.5061973721111,127.039923271111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003039,1,서울특별시,강남구,11680,서울특별시 강남구 테헤란로53길 39 산마리노,서울특별시 강남구 역삼동 697-3 산마리노,37.5063108931111,127.045296321111,역삼현대벤쳐텔,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003040,1,서울특별시,강남구,11680,서울특별시 강남구 테헤란로6길 7 동영빌딩,서울특별시 강남구 역삼동 824-39 동영빌딩,37.4980673791111,127.030521751111,세종고등학교,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003041,1,서울특별시,강남구,11680,서울특별시 강남구 논현로79길 7 강남문화원,서울특별시 강남구 역삼동 745-3 강남문화원,37.4975451991111,127.037625331111,하이츠빌라,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003042,1,서울특별시,강남구,11680,서울특별시 강남구 논현로97길 19-6 RACE VILLE,서울특별시 강남구 역삼동 639-9 RACE VILLE,37.5023862531111,127.034272551111,푸른마을아파트 104동,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003043,1,서울특별시,강남구,11680,서울특별시 강남구 선릉로105길 6 칼라힐빌라,서울특별시 강남구 역삼동 683-9 칼라힐빌라,37.5082741541111,127.044277191111,강남YMCA,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003044,1,서울특별시,강남구,11680,서울특별시 강남구 도곡로1길 10 ,서울특별시 강남구 역삼동 837-24 ,37.4904414831111,127.032421881111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003045,1,서울특별시,강남구,11680,서울특별시 강남구 역삼로12길 14 ,서울특별시 강남구 역삼동 834-16 ,37.4933999031111,127.034712211111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003046,1,서울특별시,강남구,11680,서울특별시 강남구 강남대로94길 51-8 ,서울특별시 강남구 역삼동 636-25 ,37.5007143861111,127.031201921111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003053,2,서울특별시,강남구,11680,서울특별시 강남구 봉은사로 130 노보텔 앰배서더 강남 서울,서울특별시 강남구 역삼동 603  노보텔 앰배서더 강남  서울,37.5055486611111,127.029034991111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003055,2,서울특별시,강남구,11680,서울특별시 강남구 언주로 540 코원시스템,서울특별시 강남구 역삼동 689-3 코원시스템,37.5066090781111,127.041345891111,충현교회,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003194,1,서울특별시,강남구,11680,서울특별시 강남구 테헤란로5길 51-11 ,서울특별시 강남구 역삼동 620-4 ,37.5015381041111,127.028779781111,개포로 623-1,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003195,1,서울특별시,강남구,11680,서울특별시 강남구 테헤란로19길 64 626-13,서울특별시 강남구 역삼동 626-13 626-13,37.5039140251111,127.032153241111,대청아파트302동,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003196,1,서울특별시,강남구,11680,서울특별시 강남구 논현로95길 30 동산마트,서울특별시 강남구 역삼동 638-17 동산마트,37.5016813341111,127.033615751111,강남구건강가정지원센터,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003197,1,서울특별시,강남구,11680,서울특별시 강남구 테헤란로19길 7 일반주택,서울특별시 강남구 역삼동 647-12 일반주택,37.5004914891111,127.033639851111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003198,1,서울특별시,강남구,11680,서울특별시 강남구 강남대로94길 27 ,서울특별시 강남구 역삼동 635-13 ,37.4996590171111,127.029436291111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003199,1,서울특별시,강남구,11680,서울특별시 강남구 테헤란로33길 6-11 일반주택,서울특별시 강남구 역삼동 677-19 일반주택,37.5024389381111,127.040150131111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003200,1,서울특별시,강남구,11680,서울특별시 강남구 봉은사로50길 41 역삼동 다세대주택,서울특별시 강남구 역삼동 683-29 역삼동 다세대주택,37.5076379881111,127.044533611111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003201,1,서울특별시,강남구,11680,서울특별시 강남구 봉은사로48길 19 부니빌라,서울특별시 강남구 역삼동 684-4 부니빌라,37.5080681571111,127.041869911111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003202,1,서울특별시,강남구,11680,서울특별시 강남구 봉은사로48길 36 메이하우스,서울특별시 강남구 역삼동 690-32 메이하우스,37.5070778731111,127.042636811111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003203,1,서울특별시,강남구,11680,서울특별시 강남구 테헤란로51길 51 주택앞,서울특별시 강남구 역삼동 698-25 주택앞,37.5056983721111,127.043602191111,교회,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003208,1,서울특별시,강남구,11680,서울특별시 강남구 논현로87길 37 신일유토빌,서울특별시 강남구 역삼동 735-31 신일유토빌,37.4989731041111,127.033716481111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003209,1,서울특별시,강남구,11680,서울특별시 강남구 논현로85길 47 융도빌딩,서울특별시 강남구 역삼동 741-11 융도빌딩,37.4979221981111,127.034218781111,동서식품,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003210,1,서울특별시,강남구,11680,서울특별시 강남구 논현로75길 10 영동중앙교회,서울특별시 강남구 역삼동 746-18 영동중앙교회,37.4963131311111,127.037908421111,현대빌라,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003212,1,서울특별시,강남구,11680,서울특별시 강남구 강남대로 432 ,서울특별시 강남구 역삼동 815  ,37.5016206241111,127.026667991111,다세대주택,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003213,1,서울특별시,강남구,11680,서울특별시 강남구 역삼로3길 14 광성빌딩,서울특별시 강남구 역삼동 830-32 광성빌딩,37.4943038411111,127.031401511111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003214,1,서울특별시,강남구,11680,서울특별시 강남구 역삼로12길 5 ,서울특별시 강남구 역삼동 834-51 ,37.4937833631111,127.034561561111,래미안 대치 팰리스,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003215,1,서울특별시,강남구,11680,서울특별시 강남구 강남대로66길 36 ,서울특별시 강남구 역삼동 836-34 ,37.4923176781111,127.033669111111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003447,1,서울특별시,강남구,11680,서울특별시 강남구 봉은사로26길 22-4 일반주택,서울특별시 강남구 역삼동 609-12 일반주택,37.5053647111111,127.033620711111,엘리시아빌,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003448,1,서울특별시,강남구,11680,서울특별시 강남구 봉은사로24길 24 일반주택,서울특별시 강남구 역삼동 610-5 일반주택,37.5050930571111,127.032529221111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003449,1,서울특별시,강남구,11680,서울특별시 강남구 테헤란로19길 76 일반주택,서울특별시 강남구 역삼동 612-9 일반주택,37.5042092921111,127.031721791111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003450,1,서울특별시,강남구,11680,서울특별시 강남구 봉은사로20길 18 일반주택,서울특별시 강남구 역삼동 613-24 일반주택,37.5051198261111,127.031165281111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003451,1,서울특별시,강남구,11680,서울특별시 강남구 테헤란로13길 61 일반주택,서울특별시 강남구 역삼동 623-26 일반주택,37.5032366571111,127.030481951111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003452,1,서울특별시,강남구,11680,서울특별시 강남구 강남대로110길 83-6 일반주택,서울특별시 강남구 역삼동 624-28 일반주택,37.5031989911111,127.031388131111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003453,1,서울특별시,강남구,11680,서울특별시 강남구 테헤란로13길 58 일반주택,서울특별시 강남구 역삼동 624-24 일반주택,37.5032648291111,127.030876581111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003454,1,서울특별시,강남구,11680,서울특별시 강남구 봉은사로22길 45-6 일반주택,서울특별시 강남구 역삼동 624-38 일반주택,37.5037767341111,127.030699111111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003455,1,서울특별시,강남구,11680,서울특별시 강남구 테헤란로19길 77-5 드림타워2000,서울특별시 강남구 역삼동 624-9 드림타워2000,37.5040588181111,127.031001811111,논현빌라,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003456,1,서울특별시,강남구,11680,서울특별시 강남구 논현로99길 38 일반주택,서울특별시 강남구 역삼동 625-11 일반주택,37.5028812831111,127.032310761111,일반주택 전봇대,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003457,1,서울특별시,강남구,11680,서울특별시 강남구 봉은사로24길 49 일반주택,서울특별시 강남구 역삼동 625-7 일반주택,37.5035329251111,127.031767761111,영빌라트A,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003458,1,서울특별시,강남구,11680,서울특별시 강남구 논현로97길 18 일반주택,서울특별시 강남구 역삼동 629-16 일반주택,37.5030031841111,127.033952931111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003459,1,서울특별시,강남구,11680,서울특별시 강남구 논현로99길 23 일반주택,서울특별시 강남구 역삼동 629-1 일반주택,37.502978911111,127.033385711111,일반주택가 건물,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003460,1,서울특별시,강남구,11680,서울특별시 강남구 봉은사로24길 73 ,서울특별시 강남구 역삼동 631-15 ,37.5021159271111,127.032196551111,선봉빌딩,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003461,1,서울특별시,강남구,11680,서울특별시 강남구 테헤란로13길 47-3 ,서울특별시 강남구 역삼동 633-21 ,37.5023732041111,127.030915951111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003462,1,서울특별시,강남구,11680,서울특별시 강남구 논현로97길 71 일반주택,서울특별시 강남구 역삼동 634-4 일반주택,37.5026389211111,127.030286231111,일반주택,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003463,1,서울특별시,강남구,11680,서울특별시 강남구 테헤란로19길 34-7 역삼타운하우스,서울특별시 강남구 역삼동 638-7 역삼타운하우스,37.5021749281111,127.033667891111,코리아빙텔,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003464,1,서울특별시,강남구,11680,서울특별시 강남구 논현로97길 13-3 인봉빌딩,서울특별시 강남구 역삼동 640-14 인봉빌딩,37.5027155741111,127.034619631111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003465,1,서울특별시,강남구,11680,서울특별시 강남구 논현로95길 15 일반주택,서울특별시 강남구 역삼동 643-3 일반주택,37.5019986181111,127.034671941111,일반주택가,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003466,1,서울특별시,강남구,11680,서울특별시 강남구 테헤란로21길 15 일반주택,서울특별시 강남구 역삼동 644-2 일반주택,37.5011264541111,127.034439431111,미용학원,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003467,1,서울특별시,강남구,11680,서울특별시 강남구 테헤란로21길 18 일반주택,서울특별시 강남구 역삼동 644-6 일반주택,37.5014768931111,127.034410291111,토탈빌딩,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003468,1,서울특별시,강남구,11680,서울특별시 강남구 테헤란로16길 38 제이스빌리지,서울특별시 강남구 역삼동 741-28 제이스빌리지,37.4972113041111,127.034550731111,포드크래스빌라,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003470,2,서울특별시,강남구,11680,서울특별시 강남구 역삼로 172 다다실업,서울특별시 강남구 역삼동 790-4 다다실업,37.4952603091111,127.037959421111,국제음악예술학교,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003471,1,서울특별시,강남구,11680,서울특별시 강남구 강남대로92길 19 ,서울특별시 강남구 역삼동 819-6 ,37.4989167251111,127.028801871111,서울빌딩,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003472,2,서울특별시,강남구,11680,서울특별시 강남구 논현로 327 명호빌딩,서울특별시 강남구 역삼동 797-16 명호빌딩,37.4945235311111,127.039608371111,길마진빌,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003529,1,서울특별시,강남구,11680,서울특별시 강남구 테헤란로19길 53-6 일반주택,서울특별시 강남구 역삼동 625-12 일반주택,37.5034747211111,127.032072921111,역삼타운하우스,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003539,1,서울특별시,강남구,11680,서울특별시 강남구 역삼로18길 15 다솜빌,서울특별시 강남구 역삼동 792-27 다솜빌,37.4937051021111,127.036554511111,그린빌오피스텔,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003540,1,서울특별시,강남구,11680,서울특별시 강남구 논현로71길 35-3 리치빌-1,서울특별시 강남구 역삼동 792-35 리치빌-1,37.4939615931111,127.036678711111,일반주택 좌측 5M,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003541,1,서울특별시,강남구,11680,서울특별시 강남구 논현로71길 29-10 강남아트빌라,서울특별시 강남구 역삼동 792-41 강남아트빌라,37.4940022141111,127.037176111111,세곡동주민센터,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003542,1,서울특별시,강남구,11680,서울특별시 강남구 도곡로19길 23 다세대주택 9세대),서울특별시 강남구 역삼동 794-11 다세대주택 9세대),37.4931844821111,127.037760311111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003543,1,서울특별시,강남구,11680,서울특별시 강남구 논현로63길 30 주택,서울특별시 강남구 역삼동 795-26 주택,37.4921973771111,127.038657651111,자동차유리전문점,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003544,1,서울특별시,강남구,11680,서울특별시 강남구 도곡로23길 23 주택,서울특별시 강남구 역삼동 796-12 주택,37.4936550681111,127.039275061111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003545,1,서울특별시,강남구,11680,서울특별시 강남구 도곡로23길 36 주택,서울특별시 강남구 역삼동 797-8 주택,37.4944736151111,127.038973581111,인파크뷰,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003546,1,서울특별시,강남구,11680,서울특별시 강남구 도곡로7길 28 역삼동 835 지번건물,서울특별시 강남구 역삼동 835  역삼동 835 지번건물,37.4923949531111,127.034382191111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003547,1,서울특별시,강남구,11680,서울특별시 강남구 도곡로11길 13 역삼르비앙아파트,서울특별시 강남구 역삼동 835-12 역삼르비앙아파트,37.4916797371111,127.035262161111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003548,1,서울특별시,강남구,11680,서울특별시 강남구 도곡로7길 8 송현빌딩,서울특별시 강남구 역삼동 835-6 송현빌딩,37.4912029221111,127.035187041111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003591,1,서울특별시,강남구,11680,서울특별시 강남구 도곡로 189 정금빌딩,서울특별시 강남구 역삼동 798-20 정금빌딩,37.4921606711111,127.039990671111,힐하우스,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003593,2,서울특별시,강남구,11680,서울특별시 강남구 논현로 553 삼정빌딩,서울특별시 강남구 역삼동 607-13 삼정빌딩,37.5055242251111,127.034485331111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003594,1,서울특별시,강남구,11680,서울특별시 강남구 논현로85길 11 신성건물,서울특별시 강남구 역삼동 739-1 신성건물,37.4990513791111,127.036621591111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003595,1,서울특별시,강남구,11680,서울특별시 강남구 테헤란로20길 11 탑리빙텔,서울특별시 강남구 역삼동 736-18 탑리빙텔,37.4986272591111,127.034489511111,일반주택,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003612,1,서울특별시,강남구,11680,서울특별시 강남구 테헤란로25길 15-5 용연빌딩,서울특별시 강남구 역삼동 644-7 용연빌딩,37.5015496811111,127.035278541111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003613,1,서울특별시,강남구,11680,서울특별시 강남구 테헤란로19길 27 ,서울특별시 강남구 역삼동 637-10 ,37.5015644361111,127.032686631111,역삼르비앙아파트,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003614,1,서울특별시,강남구,11680,서울특별시 강남구 강남대로94길 95 일반주택,서울특별시 강남구 역삼동 644-19 일반주택,37.5009020631111,127.034798481111,송현빌딩,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003615,1,서울특별시,강남구,11680,서울특별시 강남구 봉은사로24길 35-12 일반주택,서울특별시 강남구 역삼동 626-16 일반주택,37.5040906761111,127.032613611111,삼성빌딩,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003616,1,서울특별시,강남구,11680,서울특별시 강남구 논현로105길 11-12 일반주택,서울특별시 강남구 역삼동 609-5 일반주택,37.5049739981111,127.032732541111,대윤빌딩,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003617,1,서울특별시,강남구,11680,서울특별시 강남구 봉은사로18길 17 일반주택,서울특별시 강남구 역삼동 613-15 일반주택,37.5049340111111,127.030518871111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003618,1,서울특별시,강남구,11680,서울특별시 강남구 논현로101길 18-6 일반주택,서울특별시 강남구 역삼동 608-28 일반주택,37.5042036791111,127.033365661111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003629,2,서울특별시,강남구,11680,서울특별시 강남구 강남대로 358 358타워앞,서울특별시 강남구 역삼동 826-20 358타워앞,37.4949340891111,127.029320371111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003632,2,서울특별시,강남구,11680,서울특별시 강남구 논현로65길 28 주택앞 비소함,서울특별시 강남구 역삼동 795-16 주택앞 비소함,37.4928991931111,127.038199571111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003640,2,서울특별시,강남구,11680,서울특별시 강남구 강남대로 328 강남쉐르빌,서울특별시 강남구 역삼동 832-3 강남쉐르빌,37.4927097211111,127.030508491111,승광빌딩,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003641,1,서울특별시,강남구,11680,서울특별시 강남구 언주로97길 31-14 유스하우스,서울특별시 강남구 역삼동 672-11 유스하우스,37.5038173711111,127.039102061111,예주빌딩,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003642,1,서울특별시,강남구,11680,서울특별시 강남구 테헤란로6길 43 주택,서울특별시 강남구 역삼동 827-74 주택,37.4959178451111,127.031630161111,청구아파트,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003643,1,서울특별시,강남구,11680,서울특별시 강남구 테헤란로22길 30 한국산악문,서울특별시 강남구 역삼동 740-9 한국산악문,37.4979627421111,127.035681611111,송영빌딩,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003644,1,서울특별시,강남구,11680,서울특별시 강남구 언주로106길 11 체리빌라,서울특별시 강남구 역삼동 687-1 체리빌라,37.5076537411111,127.040529481111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003645,1,서울특별시,강남구,11680,서울특별시 강남구 봉은사로44길 67 주택다인간판,서울특별시 강남구 역삼동 691-9 주택다인간판,37.5053571231111,127.042841641111,진흥아파트 상가,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003646,1,서울특별시,강남구,11680,서울특별시 강남구 봉은사로18길 4 일반주택,서울특별시 강남구 역삼동 604-2 일반주택,37.5057676751111,127.030295531111,길라야빌딩,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003647,1,서울특별시,강남구,11680,서울특별시 강남구 강남대로110길 40 일반주택,서울특별시 강남구 역삼동 616-8 일반주택,37.5038920041111,127.028118591111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003667,2,서울특별시,강남구,11680,서울특별시 강남구 봉은사로 116 은성빌딩,서울특별시 강남구 역삼동 601-18 은성빌딩,37.5047670611111,127.026418381111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-003668,2,서울특별시,강남구,11680,서울특별시 강남구 봉은사로 114 보브빌딩,서울특별시 강남구 역삼동 601-15 보브빌딩,37.5046621611111,127.026008521111,다세대주택9세대,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
